iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator,mmd_linear_n5000,mmd_poly_n5000,mmd_rbf_n5000
0,2.4272039996818773,-9.707453750134466,29.10434601629441,25.623130798339844,66.97221180931959,9763.60405905304,0.3305521933356931
1,4.680507559917524,-11.51994634593326,50.72957238195567,8.351297378540039,,,
2,4.8197682707156595,-10.088006294338394,42.90434974199489,19.768545150756836,,,
3,6.251810400550742,-11.788493156710471,87.08535468073214,13.826199531555176,,,
4,-0.8398915955666585,-10.825166381024212,15.958057040373994,9.8174409866333,,,
5,4.316413584273304,-11.02314432145914,35.73377146135678,9.220254898071287,,,
6,4.272290697909185,-10.711080279118084,38.88371345473637,12.918960571289062,,,
7,-0.9919204289550296,-9.544229412582515,18.266849070585945,10.933709144592283,,,
8,2.635186470151087,-9.904915132530808,36.36849779493047,7.02730655670166,,,
9,-2.0059710953971086,-9.30525424769242,16.472145320804735,8.552389144897461,,,
10,1.3774973056295243,-8.736720114542358,26.98967281725345,8.05126953125,,,
11,2.0988615391065943,-8.737065821876525,33.73573099374915,14.174373626708984,,,
12,-1.3649190509340503,-8.92054648917991,18.514576853311,5.67337703704834,,,
13,-1.0830888669812455,-8.805827256210256,19.647698504724715,7.365968704223633,,,
14,-1.6448149314005105,-8.1984001358487,13.24250323906796,6.63216495513916,,,
15,-1.6658607869209945,-8.463882344965429,18.478474856529058,5.925248146057129,,,
16,-0.1330368924286101,-7.674413900879757,24.972699202512043,20.63448715209961,,,
17,0.5406982046385641,-9.088022273418176,27.379905879167445,13.351495742797852,,,
18,-3.5217937172613825,-8.682081280390456,19.218072164605218,8.033280372619629,,,
19,1.98729369518052,-9.728163576743045,38.40681586156113,5.853429794311523,,,
20,-1.551715193451427,-8.884937043506952,22.486688208504447,18.716304779052734,,,
21,2.101102226628691,-8.697505255624062,29.187520447526303,17.967269897460938,,,
22,-0.4214234371158502,-8.379531717159054,28.69531415273657,26.970142364501953,,,
23,-3.852472451043384,-8.398772346035422,28.852184866354104,17.412561416625977,,,
24,-0.8103216292419548,-8.871634933400546,27.87424642986953,6.683452129364014,,,
25,0.6741618734866497,-9.600642079530006,24.575834526746593,11.204093933105469,,,
26,-0.9562964692297512,-8.462142607046742,17.206433717676312,6.864020347595215,,,
27,-0.6991217824137165,-8.170053461434986,16.821364214697667,9.08370876312256,,,
28,-1.064570751817818,-8.30558113396339,17.46566641986659,22.449687957763672,,,
29,-3.307563427935867,-8.342501476338843,20.138993252528053,18.441146850585938,,,
30,-2.304967518228068,-8.8573141992376,31.54204350143139,4.9832000732421875,,,
31,5.723793519440703,-10.00068659331152,44.277807519815006,10.099076271057127,,,
32,-2.244577317881724,-8.834343956856191,22.540695784342407,21.656049728393555,,,
33,0.3171145372201541,-8.525893933170963,18.878635109351137,17.012529373168945,,,
34,-1.9559618207088287,-9.1344808058196,13.322168797553266,7.158853054046631,,,
35,-0.3227494899762065,-8.698059014255014,11.80548516028251,10.46999454498291,,,
36,-1.0133570004691146,-8.507480312624756,11.123564896505266,7.613750457763672,,,
37,-2.228460507300786,-8.221421741100546,16.67394304555732,8.382927894592285,,,
38,-1.637665996799656,-8.187491061461229,17.508844869649284,7.217319011688232,,,
39,-0.5489746051411812,-8.647027343827588,22.479695524804836,6.336897850036621,,,
40,-2.6214384820190224,-8.242182736923969,27.126391288609756,14.16308307647705,,,
41,-1.0575818284838274,-8.170994016933657,22.01154160005645,15.440194129943848,,,
42,0.110815156713359,-8.38037746199485,28.30765809859022,10.075072288513184,,,
43,-0.9288212733576304,-8.132095725377892,20.21778459680635,16.83538246154785,,,
44,-3.3854694345718452,-7.893049858883439,23.89932235945933,12.829242706298828,,,
45,-0.1768929626998958,-8.92725914645077,34.275220514198146,10.038148880004885,,,
46,1.2421893768930308,-8.678673791424217,35.1115186941057,9.099818229675291,,,
47,-1.624544177077207,-8.145708722295485,19.7449042590058,7.517949104309082,,,
48,-3.4274649165641424,-8.366316430868478,20.44119735523131,6.460641384124756,,,
49,-1.862865890622864,-8.591451700887845,17.409216619582242,5.041125774383545,,,
50,2.0421089894046696,-8.252889605756646,28.16533574073994,7.367641925811768,,,
51,-3.263820273492315,-8.06168918214745,22.920525759364494,12.917492866516112,,,
52,-2.233020447899614,-7.4947696082255,17.3984137118217,20.21575927734375,,,
53,-0.2149131701069045,-7.576549789296504,15.762720846288586,11.40187168121338,,,
54,-2.448283163570452,-7.567662281793474,15.522189720924468,11.81307888031006,,,
55,-2.3517444465835657,-8.061326098947692,24.6622541486952,11.14920425415039,,,
56,0.1741773442574117,-7.585002722536542,16.73164236623598,5.473108291625977,,,
57,-1.0194164045604106,-6.722713328485897,11.81134142510474,25.64147186279297,,,
58,-3.5536831907936732,-7.74526105159066,20.9050623562927,13.862747192382812,,,
59,-0.1129983713355999,-7.811391071187823,25.749952833287463,26.747468948364254,,,
60,-1.7591965301589991,-8.161944255251225,21.630201713094415,17.156551361083984,,,
61,-1.6115940368999873,-8.28727239720434,25.3434790270055,6.045894145965576,,,
62,-1.9570901311055984,-8.324251832088487,25.52873178139575,16.78421401977539,,,
63,-1.0071923321554388,-8.16847609633692,18.05901901770093,5.939575672149658,,,
64,-2.200727716644797,-7.329484685508942,13.473671548845047,14.207159996032717,,,
65,-1.73644367619179,-7.670624891625638,14.010895920522266,12.04682159423828,,,
66,-1.3919956131629698,-7.195033900295283,16.505681985970003,8.286759376525879,,,
67,-2.868017603767326,-8.05372959677962,24.36401293760213,9.086309432983398,,,
68,-1.6692715128003743,-9.162747419658784,25.120796707891888,12.100103378295898,,,
69,1.481498848057708,-7.89388754534952,16.53154273430883,16.485347747802734,,,
70,-2.183040190221499,-8.082547535046256,13.91285612097236,7.1049370765686035,,,
71,-1.2502566361038698,-7.4685750781799936,19.424485568884993,8.919103622436523,,,
72,-1.4940992306993677,-7.904208028023378,24.24749036124018,20.153722763061523,,,
73,-0.655875031118432,-8.143909708415753,23.76033501512988,9.965312004089355,,,
74,-2.254769768430542,-7.56659857271455,23.748279869127643,9.1082124710083,,,
75,-2.472298473484649,-7.45097083572549,26.959811893439714,13.489927291870115,,,
76,-1.691144046176556,-7.9256437753705535,28.960855771736444,10.925423622131348,,,
77,0.025497656889703,-7.983400319626861,20.4482230829301,13.238396644592283,,,
78,-3.614166141711927,-7.574673478812292,15.039589429115368,6.9882683753967285,,,
79,-1.41633419344317,-8.132470509092297,16.675545204917036,8.331358909606934,,,
80,-2.426706332283118,-7.64471167929928,20.795558051418972,11.777512550354004,,,
81,-0.4626077058794191,-7.442984764200093,23.09346573899389,16.173524856567383,,,
82,-1.0896027519667209,-7.509765751242983,20.354240157828173,8.177116394042969,,,
83,-1.593934075782428,-7.0905683791364025,17.405982279832195,12.484922409057615,,,
84,-1.739745396039071,-7.4640161356898895,17.658317970817954,10.235312461853027,,,
85,-1.6130542021830276,-7.420027529585264,23.74780672979089,11.921673774719238,,,
86,-1.0742958463569767,-7.538025555339656,25.345190354355097,24.107065200805664,,,
87,-2.405012185725597,-7.730571624364621,25.108615106930472,13.74746322631836,,,
88,0.4146685418916261,-7.99626727644645,24.80653262083879,5.751083850860596,,,
89,-2.138131317775121,-7.451498018458132,15.872419984775595,9.984307289123535,,,
90,-1.5817137846654306,-7.32044522019424,17.85729721529212,10.054972648620604,,,
91,-2.612084460572499,-7.828654236450909,22.28338140883,10.187304496765137,,,
92,0.8217492874895352,-8.166841867119317,32.29308865376929,10.249934196472168,,,
93,-2.5079523967066497,-8.48274803743028,25.340546722340303,13.22620677947998,,,
94,-1.5804787994396183,-7.618180581488413,20.50363856934146,19.529157638549805,,,
95,-0.4594793299980472,-7.719374447921199,15.197406077908514,8.350762367248535,,,
96,-3.5291389006522125,-7.643150145960752,23.894633637670005,9.602601051330566,,,
97,-0.626778589025348,-8.615468125016195,29.858584714417493,21.854291915893555,,,
98,-1.9866976028791117,-8.021519608050266,20.482527277652117,5.399620532989502,,,
99,-0.0080334682988801,-7.245997768738426,15.961833578604589,10.612884521484377,,,
100,-2.4636246446907712,-7.544876012636799,11.325699885601136,12.634355545043944,,,
101,-4.718380162043108,-8.300843756489314,19.447188604946497,11.130715370178224,,,
102,-0.0112761906186953,-7.581214727501095,21.911145611073724,5.330582618713379,,,
103,-1.588710299723309,-7.546258880211742,27.059676499993326,10.247843742370604,,,
104,-0.4724083595510015,-7.482332554521892,30.085051821669975,5.999958038330078,,,
105,-1.7822229636836364,-7.535520722122456,29.11905836023098,25.81218147277832,,,
106,-2.3427156603969093,-7.502695700330797,21.590858058329623,9.251375198364258,,,
107,-0.9854008152413386,-7.068068901670581,19.33950201856399,11.667766571044922,,,
108,-2.5045068568696456,-7.404979814079095,26.05108209156124,19.29070472717285,,,
109,-0.9718108252271668,-7.295090862334689,25.08201889807894,18.921165466308594,,,
110,-3.342116120137831,-7.157703834683033,18.809741511445353,9.88469409942627,,,
111,-1.2182888945567574,-7.01256561166493,15.612476309242815,10.944185256958008,,,
112,0.0065287219941011,-6.937946736643095,18.794733464875353,12.202187538146973,,,
113,-4.137780609510969,-7.1919089570243795,21.738626315497257,16.54125213623047,,,
114,-0.9901578740215512,-7.368314940709201,21.936218089151115,9.213301658630373,,,
115,-1.7700494126603434,-6.871301259270939,21.55515808866782,11.62234878540039,,,
116,-1.6030825735904963,-6.872980494853182,16.600485117598843,19.683897018432617,,,
117,-2.958663592237358,-6.62909068445811,13.877429072171516,9.22694492340088,,,
118,-1.3930037834559763,-6.871629493903491,17.682345950893197,4.803375244140625,,,
119,-3.3045542333005007,-7.597865394146462,17.596969049159167,7.734063148498535,,,
120,-1.022871813238159,-6.967127632947459,19.961801822099535,10.586874961853027,,,
121,-2.337354572731697,-7.829807049710939,28.070251069439824,7.2571187019348145,,,
122,-0.9442200806887232,-7.981402056916043,29.974423638151663,9.344033241271973,,,
123,-0.0452939361292898,-7.557179683695089,25.012345490341943,8.963667869567871,,,
124,-2.048037734593929,-7.335700618263386,18.9036457329372,4.727907657623291,,,
125,-2.926630977061153,-8.426651884503604,19.20384871824052,6.284339904785156,,,
126,1.370781413831761,-7.213671536978163,23.521127721335727,11.126981735229492,,,
127,-2.75535143702616,-8.184595765229899,24.268558435498107,10.94442081451416,,,
128,-1.2715174057323706,-7.761008500061022,19.992115804457057,10.851019859313965,,,
129,-2.149079571514714,-7.500931568486122,14.996906754303527,6.664678573608398,,,
130,-1.100788016544007,-7.020504655855996,13.624606550009604,7.548990726470947,,,
131,-3.0649677263226613,-7.1462629709621215,16.740453546607306,6.710077285766602,,,
132,-1.007233926923542,-6.62030110789124,17.801463223644667,6.653957366943359,,,
133,-1.2641843664963517,-7.205514070742955,18.9088036426581,5.96114444732666,,,
134,-2.1373300791111736,-6.831230133913047,21.81102485846955,6.496959686279297,,,
135,-0.6211076673525018,-7.176072146520417,21.890900492064365,33.236663818359375,,,
136,-2.737807881297199,-7.479439283274939,16.43378950514674,6.20157527923584,,,
137,0.493850266974888,-7.293870459964211,29.44529693397602,15.066356658935549,,,
138,-1.5346910530688709,-7.664181272978977,25.45556175219956,23.564437866210938,,,
139,-2.82322257566645,-7.4014530701762276,15.480608127810637,11.620281219482422,,,
140,-0.515607010626527,-7.186337359412368,23.54592024599281,8.110912322998047,,,
141,-1.6874762599036828,-7.212786867922435,20.96494438266368,8.323078155517578,,,
142,-3.097894812599282,-6.935093114474395,20.219266855430007,9.054762840270996,,,
143,-3.157033023169251,-7.077547052269294,22.80390006255006,16.46857261657715,,,
144,-1.4483419780693128,-7.494429316263146,25.425925209741735,10.354589462280272,,,
145,0.2262953706214512,-7.465514674409674,20.049852147645804,9.72328281402588,,,
146,-2.1269578477835847,-7.840139986208173,14.34456663013793,13.145718574523926,,,
147,-3.260070855939877,-6.9937551722683615,13.917594690446974,7.285365581512451,,,
148,-2.4204805362989195,-6.7785508430528605,12.885435945242202,6.145063877105713,,,
149,-2.0900986535786625,-6.537208693327104,9.436991280568243,7.902781963348389,,,
150,-1.1832546719182524,-6.803616721443825,15.144295167408693,10.963865280151367,,,
151,-3.92654444333679,-7.467883565459116,26.14670924285348,10.491250038146973,,,
152,0.3126225479631381,-8.465446608714092,34.518498581631604,6.163646697998047,,,
153,-1.5991601706327143,-8.210866691141172,25.258299507060823,25.58331871032715,,,
154,-0.9201281482550075,-8.017179825168526,20.681145169460063,9.667370796203612,,,
155,-0.6483111197159157,-7.055065620339195,14.601991929700576,7.599937438964844,,,
156,-3.944564224959186,-7.595995362942744,17.391924769561786,8.319608688354492,,,
157,-0.106452497764976,-6.841523703780302,20.042939812641812,6.638875484466553,,,
158,-2.794457200882084,-7.536643313924047,25.08099350036478,12.25356388092041,,,
159,-1.001200188421984,-7.163152431531778,16.539717947009233,16.205080032348633,,,
160,-3.2133132669038655,-7.285545544318569,23.683029731886613,10.07785415649414,,,
161,-0.4887798748122492,-7.557421298937769,28.648823208523098,5.294504165649414,,,
162,0.6961041626165674,-7.377434947697502,25.65046243464343,8.66948127746582,,,
163,-2.252081297176391,-6.5210390162618594,12.864391228133616,6.766663074493408,,,
164,-0.9218156750174544,-6.63674744808504,17.161609243403486,5.697199821472168,,,
165,-2.6467843760775076,-7.439805151307776,18.078848679372893,4.6089653968811035,,,
166,-1.6114259021946111,-7.199023234412438,18.439461800395623,9.704750061035156,,,
167,-3.0166430101899073,-7.5819604433424415,27.946443203333217,5.871445178985596,,,
168,0.407593235038715,-7.776922344288685,35.09129653427899,6.033401966094971,,,
169,-1.635066174244769,-6.71678398873574,23.204676105631428,25.14763832092285,,,
170,-2.245911122784086,-6.776877725792546,14.348635538498671,12.133243560791016,,,
171,-1.0556271057180804,-6.493013209834983,19.644189859900663,10.269185066223145,,,
172,-3.023236102644489,-6.589704772877096,15.38034083819582,11.007756233215332,,,
173,-1.58709029338905,-6.6784808539706795,14.737987207404691,8.212262153625488,,,
174,-2.512396127673628,-6.960571151287323,14.659850307712608,6.553369045257568,,,
175,-2.3220841069149447,-6.646419502801765,15.93673383611236,6.120481967926025,,,
176,-2.4964390336792235,-7.2454556238131245,15.882396656564538,14.15261173248291,,,
177,-3.0625791651501517,-6.42479961268548,13.621514406227082,15.35529327392578,,,
178,-1.8163527067337144,-7.1274672942434325,18.19429343020436,6.578542709350586,,,
