iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator
0,1.455273212198886,-0.7294685655116175,6.631324104549528,9.639664649963379
1,2.1545704013714944,-2.0647489986437675,8.987195148509944,4.434042453765869
2,2.6653961000067747,-3.042505013378403,11.81761196619334,3.054090738296509
3,2.374577800588181,-2.972734507168302,11.060558625985646,2.806563138961792
4,1.9534990958015013,-2.7908840632615806,10.118044541568668,2.307518243789673
5,1.3043349184867177,-2.5390879847794574,7.657675096029217,2.0131983757019043
6,0.9810281261721483,-2.345483376177537,6.423218546315545,1.7295854091644287
7,0.5598847903213956,-2.246920710840824,5.752540947431756,1.581189751625061
8,0.8479836850728191,-2.3132684018950345,18.328354042399187,1.9736777544021606
9,0.28251837043971495,-1.9860703235617192,4.320156486362303,2.578876256942749
10,0.1353013520626469,-2.103589012184671,3.419304796791609,4.394224643707275
11,-0.049698433434821734,-2.191051228575888,2.5479796283020693,1.6907548904418945
12,-0.19424843587883708,-2.2089953099989867,2.109646005598124,1.498514175415039
13,-0.16901866469936971,-2.0281055869436577,2.0899699836650867,1.9339369535446167
14,-0.03456581692437185,-2.1027681422555804,5.290316358208081,1.7166073322296143
15,-0.08323192877988943,-2.1346557147547762,2.9139887219884324,1.9324880838394165
16,-0.22045230196117205,-2.144305360628726,2.5902142628152487,2.476226806640625
17,-0.06877952904773804,-1.9964208198943378,2.6214501311530825,1.6204969882965088
18,0.000115141160468162,-1.9399584737865023,2.448563227138971,4.461246013641357
19,0.09878293604620964,-1.9220348590311631,2.500226263595455,2.0174643993377686
20,-0.018323793722724753,-2.017964106720367,5.294045007658061,2.4828131198883057
21,-0.2124926477614444,-1.9253963904275098,2.128654982417147,1.540753960609436
22,-0.20560920584798828,-1.9852785883226354,2.6081122487600874,2.8021953105926514
23,-0.2685228114228975,-1.920252103101321,5.645485879752016,1.4692528247833252
24,-0.3412909462308438,-2.0093524806621947,3.8895707246179,1.4602642059326172
25,-0.17345444649020375,-1.9074523511970112,3.909361769607669,2.8140738010406494
26,0.2998896321837564,-1.9680467275634554,4.571762394402115,2.0881705284118652
27,0.11723712383650041,-1.8854806558852153,5.281217531649136,2.0485477447509766
28,-0.2396753288371391,-1.8924355774649364,5.15335317367719,1.7031251192092896
29,-0.21711018928607306,-2.0169888091798875,7.04013901971739,3.145446538925171
30,0.0027459779451274842,-1.9926254644214079,4.369304611382715,2.2329964637756348
31,-0.04002421723889408,-2.0098772832028895,4.306978117716377,2.6034443378448486
32,-0.41163370844794755,-2.0318044075155237,6.953808266980524,3.3560612201690674
33,-0.054573342837729195,-1.8074401766210955,10.200622925103776,2.143716335296631
34,-0.21102240343963782,-2.1641802225450353,4.28512840830822,1.8802977800369263
35,-0.11061297216215475,-2.081570366656081,5.058118025915589,1.8161605596542358
36,-0.25392014883529984,-2.054478437492954,5.002989536122429,1.695064902305603
37,-0.16244462286556682,-1.9005909854413787,2.8211898630329846,2.489454507827759
38,-0.24552983637432746,-1.9246787415072577,3.2281192081535988,1.80668044090271
39,-0.2396211271547709,-1.8945576288330868,12.493096168484294,2.115199565887451
40,-0.18548917062446207,-2.126398357969135,8.427685544328273,1.6846444606781006
41,-0.2772204398255247,-1.911047737951893,5.231977717598702,3.750559091567993
42,-0.1476037589611557,-1.917952764694252,6.567363517824899,1.8044651746749878
43,-0.06262694359764467,-1.8899598761576153,5.320814090544376,2.1007094383239746
44,-0.3605246295358948,-1.9156511477719635,4.9317808540633425,2.3575918674468994
45,-0.347086772311647,-1.9438932042456778,7.588202672670293,1.6184906959533691
46,-0.39259744108766903,-1.9105800070081291,5.861864650034666,2.125824451446533
47,-0.2357690652240084,-1.8649841238161384,8.066526273210226,1.9328631162643433
48,-0.19605156333549986,-1.8891734734974803,2.8243132992014846,1.8618133068084717
49,-0.20606387692558886,-1.9820256366638243,5.734169885644422,1.6226385831832886
50,-0.4595340286083228,-2.0393907959139046,4.332286724424261,2.1699507236480713
51,-0.4007734195103757,-2.0315336470277403,3.079088759360881,2.1465513706207275
52,-0.28460447167778796,-1.9869089928754242,3.724789619013283,3.0826165676116943
53,-0.21122478298806815,-1.957414411730477,2.7107326448515865,3.11517596244812
54,-0.377699491913307,-1.923056592291472,7.979709167155197,2.036673069000244
55,-0.2584452636019352,-1.9691532797156348,3.3308463380896676,2.020095109939575
56,-0.18255950940494567,-1.8915719450624402,3.8199613258858105,1.6042299270629883
57,-0.057466342214702336,-1.969279185119103,2.6661667405127316,2.264803886413574
58,-0.05474733269507742,-1.839303037857364,4.66571251767539,2.1870672702789307
59,-0.3248581129693283,-1.8383346102246372,6.699516313873617,2.2313966751098633
60,-0.4001729694613573,-1.8643383762385728,4.058333267929757,1.698634147644043
61,-0.13675346418722367,-1.8198657294050862,4.512102460386729,3.496333360671997
62,-0.3565619310252087,-1.9931126265074017,4.243604417165874,1.905123233795166
63,-0.24807637059832344,-1.8661094425231943,9.037357380732347,2.7492144107818604
64,-0.4537004246001852,-2.074549689025386,5.577986099733679,1.9726042747497559
65,-0.3795000099048865,-1.9658422713620733,3.2742054148488315,2.4615845680236816
66,0.12856021063324657,-1.8745732409905016,4.41437352968662,2.8323376178741455
67,-0.15808516985122345,-1.9255192775871333,3.2187766599970553,1.6981538534164429
68,-0.061295758129733376,-1.8789969775612185,3.1953797162352764,1.864522933959961
69,-0.18867511580202162,-1.8108333652401154,3.8782110616102203,3.3187005519866943
70,-0.3776214916074445,-1.846407840424875,5.891797308746633,1.5645784139633179
71,-0.35181193538752564,-1.8136248166119917,4.25670735982372,2.160614013671875
72,-0.19147743831320616,-1.8764202617361572,3.933084879403061,1.7771518230438232
73,-0.2769541030559633,-1.9937062212009105,4.401462477489919,1.8721866607666016
74,-0.20402229820780204,-1.9070393232863458,6.173857895879209,1.8529237508773804
75,-0.09789261001200918,-1.8526791247380516,3.449636417935661,2.060490131378174
76,-0.3519947012776597,-1.9182166944373087,5.194031303876525,1.8011620044708252
77,-0.2317333167723886,-1.935276027924014,6.510209538241075,1.4781367778778076
78,-0.3497393069245176,-1.7787611646766077,6.081256839723356,1.766298770904541
79,-0.26567135807147035,-1.7652158587027955,5.33593200118981,2.4827685356140137
80,-0.42783392676841847,-1.713809609017355,4.681482370181204,1.7383437156677246
