iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator
0,-0.03903824447891112,-0.49494184011148806,0.5799218043915535,4.768702983856201
1,-0.04554527181276377,-2.3140623809970777,0.5062661507028615,1.1370062828063965
2,0.031444638335586916,-2.0675581294429275,0.49418143169810486,8.384458541870117
3,0.08430944934656362,-2.157141304373996,0.5749206062878783,7.48282527923584
4,0.039734623552299425,-2.3782130873172536,0.5678821941268439,3.9701859951019287
5,0.23363053577902823,-2.2709499801872983,0.41577306792545915,6.36195707321167
6,0.0018627598029267705,-2.2770879839174367,0.5112656550866498,1.9235315322875977
7,0.18172082355499275,-1.8805509136375007,0.39561469976313196,12.833566665649414
8,-0.027316978278719817,-2.4709722581099887,0.5383052821148178,0.9670199155807495
9,-0.09102103039586829,-2.350670156930859,0.5452847575597357,1.7429149150848389
10,0.07070099751754852,-2.094260037811028,0.5130934254628537,5.3527302742004395
11,0.00030963961914504546,-2.168879851446799,0.5235659048164715,2.8460264205932617
12,-0.1411079135773118,-1.980152121806812,0.4852372297403769,3.0854969024658203
13,-0.19949440139311442,-2.1245774555744967,0.575079531653672,1.7463750839233398
14,-0.1261758958689258,-2.0225716226772166,0.5643815731581887,1.5801782608032227
15,-0.12664185981177806,-2.043884804625343,0.5336982540558565,2.0466976165771484
16,-0.029357465989058133,-1.8608773450630414,0.6325572641766471,4.594385147094727
17,-0.08769854764194561,-1.922218689940166,0.8625919702151659,2.9373507499694824
18,0.06544441992849316,-1.915481178371657,0.5646969997045437,2.182765245437622
19,-0.05037129309495332,-1.9321688879204,0.6071644774328473,2.6741254329681396
20,0.18429186388081353,-1.8186038557783584,0.5508125341226412,2.8293678760528564
21,0.1335791048178175,-1.910669660874094,0.45013252235981227,2.8167827129364014
22,0.4068579412758996,-1.9039373200672474,0.7819890487092431,2.0763144493103027
23,0.0334568172397704,-1.91050119835477,0.44516310529238895,1.4246556758880615
24,0.27059160158897805,-1.8102240559285192,0.5781180646227133,2.8691909313201904
25,-0.09207775385106823,-1.8660596465825492,0.4839477613819032,1.4989571571350098
26,-0.10242434266186577,-1.789907829213802,0.43816618281034525,4.452924728393555
27,0.15515251410597478,-1.8551284003488335,0.4298138044162129,1.6229709386825562
28,-0.030875112719866312,-1.7474864462816768,0.38056052901847803,4.557023048400879
29,-0.14790390204797402,-1.7722491402601213,0.5072272793324214,2.360649824142456
30,-0.0756140194811433,-1.661351974700105,0.5969225204348336,4.974689960479736
31,0.0009988144092947383,-1.7710750533349118,0.47681117268009804,1.726155400276184
32,0.32402133162885904,-1.8479713495844565,0.6003837483331852,2.1176657676696777
33,0.23736349204408175,-1.780784272595366,0.41775067698206336,1.8806958198547363
34,0.029276499664552733,-1.7612656549301693,0.734777569396961,2.0700125694274902
35,-0.035810909369921914,-1.6591782585147938,1.0724305448094666,4.98478364944458
36,-0.19887494092684327,-1.6992283530427152,0.7008863055081739,1.6125693321228027
37,-0.38236781398271846,-1.6649608287473778,0.6404024029429239,2.4861152172088623
38,-0.25607219206037135,-1.6080973974190678,0.607558237117062,3.0206298828125
39,-0.4756263899903299,-1.731229931961592,0.8211835304991651,1.717370867729187
40,-0.21708897572535668,-1.613256552506526,0.6874499346563232,2.063196897506714
41,-0.27060942261061205,-1.6449831277253548,0.8351758434170393,1.640195608139038
42,-0.2087146664910205,-1.5147058849176118,1.3557591339896136,2.893115758895874
43,-0.3032528679194997,-1.7004671442173156,1.1245949677648608,2.078585386276245
44,-0.5935329796389635,-1.6069306162526926,0.676098700034519,1.7373334169387817
45,-0.41319236220696165,-1.4886165539607512,0.5276617199909001,2.1934759616851807
46,-0.3148336394820991,-1.5151321821860173,0.9843958899465581,3.552903413772583
47,-0.45044489534481735,-1.4864358287311237,0.7236374167058057,1.8043426275253296
48,-0.5495964179903022,-1.374829368464106,0.535560934031997,4.158727169036865
49,-0.7272748706912431,-1.4325789864425986,1.1101665739384912,3.8114798069000244
50,-0.8776113026782911,-1.538345626089935,0.6122501430504869,1.503048300743103
51,-0.6740990678876705,-1.391515512871318,0.7712614348133588,3.3370375633239746
52,-0.13307646839313103,-1.3745708466505393,0.812254381587771,4.916004180908203
53,-0.442911223961988,-1.4240139980014797,0.4831957394705661,1.896241307258606
54,-0.7152091137020433,-1.4808946280492188,0.4682293501432206,1.964272379875183
55,-0.568384953487606,-1.5524775411250602,0.5216644069226032,1.7823034524917603
56,-0.6734683073811725,-1.4042327841363873,0.45316666068315975,2.1787261962890625
57,-0.6703776900278724,-1.3596840945317874,0.661534392798611,2.079035758972168
58,-0.818315486216765,-1.2305205483251638,0.4391198631693916,5.489333629608154
