iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator
0,0.07250348172729681,8.088402497738482,0.2402234007712604,10.67007827758789
1,0.2462855619644356,3.0900225175390568,0.9058975572569358,15.67786693572998
2,0.5660596978489962,-0.21668455319580668,2.046654903120098,3.0185065269470215
3,0.7341065166383991,-0.34207975512981537,2.794805782136251,2.9407503604888916
4,0.8382125447007254,-0.6495530039611975,3.8841709987757644,2.0147013664245605
5,0.8960054332002938,-0.8218645918425892,4.164857572820963,1.9493415355682373
6,0.9474553360174809,-0.9883224021940296,7.030239064984038,1.6337289810180664
7,1.1684162351716174,-1.1961055804809275,12.694232339577077,2.2050092220306396
8,0.8295950985891463,-0.90740517488238,7.15349754309795,1.2204153537750244
9,0.7028908517918447,-0.8694820010969847,6.543968643783764,2.1953394412994385
10,0.5398957070572024,-0.8658424982805485,5.2261068200646905,1.1945747137069702
11,0.4915656926943267,-0.8103140995699825,6.537604903417862,1.2661091089248657
12,0.28055369117776385,-0.7634913049836298,5.801159287534604,1.307255506515503
13,0.30367516804918365,-0.6856895962375661,5.152592410661174,1.3507872819900513
14,0.5108383241442976,-0.6937717319760037,5.372351994570713,2.416214942932129
15,0.3838672481935476,-0.7138983957047896,4.919783132817166,1.1456633806228638
16,0.19366929658134047,-0.6108144992944161,3.321841527090637,1.0114785432815552
17,0.08053714950867094,-0.6485198587189402,7.2107652477988875,0.995684802532196
18,0.5246080336553006,-0.7314399600026505,11.400806107052306,1.9455583095550537
19,0.12812785279177805,-0.5800467640599072,2.614286681033423,0.9164554476737976
20,0.045754274096547615,-0.6067429359258896,6.324537171195216,1.3629331588745117
21,-0.01442656028769225,-0.596109720845485,12.079029352999973,1.1213315725326538
22,0.34955330758569836,-0.5604107396468786,13.263829440245393,3.264202356338501
23,0.2719281158922671,-0.6288065756709931,7.6217731634671475,0.9016580581665039
24,0.039561188558993585,-0.5596643117284427,2.2832467770790728,1.568787693977356
25,0.018001106298901344,-0.6360762462827493,4.805083794742112,1.0801180601119995
26,0.01036167988508458,-0.716146229664771,1.945083324862113,1.5798841714859009
27,0.02804015419487242,-0.7253410289326969,5.567616691397713,1.0101923942565918
28,0.016236474701457577,-0.6601917963328463,4.258983931928467,2.1168010234832764
29,0.20749346524333295,-0.6948983137672587,2.8362199499187026,1.4544732570648193
30,0.3695943277055662,-0.6950398006878622,5.8991379459501605,1.2871088981628418
31,0.24369099159154758,-0.6856355747858612,5.348073084372487,1.3200260400772095
32,0.05033055842793712,-0.5330591670764666,5.572893706638661,1.518694519996643
33,0.07419092869277835,-0.5832642991181469,6.066213497025213,1.9498549699783325
34,0.07016234301521224,-0.667748257156997,15.559690405715893,1.0682544708251953
35,0.06901565502611745,-0.6679395014702649,2.0922480380267086,1.259614109992981
36,0.13618973265807893,-0.4859039789594418,11.66956294512305,2.255187511444092
37,0.023427927662644912,-0.6235731558109658,8.106884782198511,1.026031255722046
38,0.03702472510334283,-0.6438528370960854,3.525948339325649,0.8872261643409729
39,-0.003568754187720801,-0.5268169039328477,5.987553530756967,2.0009067058563232
40,-0.08400229453320679,-0.4461220115556928,13.607350303806037,1.3015780448913574
41,-0.03432307661472539,-0.5931961959061078,4.295552736428331,1.0291537046432495
42,-0.03847717543336201,-0.5963755070147319,4.485650026168893,1.1820487976074219
43,-0.07883959792065569,-0.593697901413376,8.903151048724029,1.6211016178131104
44,-0.06277018384876873,-0.6408791065187123,6.8402787196844885,1.4102277755737305
45,-0.057593221752147275,-0.5601291134568742,4.197020835585736,0.898723840713501
46,-0.026980968688540316,-0.555952532785672,5.671741969765346,1.949142575263977
47,-0.005879125188147976,-0.6911068765810228,5.195415883620232,1.1080366373062134
48,-0.011295902719208255,-0.5871128262067881,7.118917125498876,1.0216495990753174
49,-0.058464451214525204,-0.6984593899431384,5.767081423623288,1.1305891275405884
50,0.0029989048771940446,-0.5933858559334627,3.5966129588826083,1.4259028434753418
51,0.06388176780687715,-0.5527263607134125,5.132731426833881,2.6689255237579346
52,0.05823895514199948,-0.5520939451612319,4.266769912523969,1.8534348011016846
53,0.08264543178679831,-0.59385391817585,2.202330578550624,1.225942611694336
54,0.0879549964705365,-0.6522518877477411,2.0287523071831615,1.3200607299804688
55,0.12433113661455111,-0.6704524304180934,2.6444754565385216,1.1720764636993408
56,-0.019445535411388694,-0.5346382345200905,1.9614304339381439,1.8505834341049194
57,-0.01789379956826224,-0.572296732464055,1.0026366391987038,1.0077983140945435
58,0.00757451690933063,-0.4605222553087553,2.0749103323035127,2.582479476928711
59,-0.03382843503794307,-0.691004039960085,3.6101019801256986,0.7115380167961121
60,-0.021168629389675002,-0.5447645256260657,4.286869333210039,1.8635680675506592
61,0.0714308579334364,-0.5793934132826155,3.824503609711646,1.600325584411621
62,0.150572088466138,-0.606897017691086,4.292857935357798,1.630568265914917
63,0.17363770788290334,-0.5272670787955409,4.464042496383893,2.3486361503601074
64,0.14057391144520312,-0.5167515015076808,1.7187051849319361,1.2452340126037598
65,0.1315919326997229,-0.6134517669944121,2.3417494668081056,1.3101062774658203
66,0.1207810170486073,-0.6161853258799034,1.875418443299455,1.285676121711731
67,0.03851997771102314,-0.5892925355111593,3.312174886610798,1.312747836112976
68,0.14706242236672035,-0.5358496097828395,2.630756034531918,1.0426967144012451
69,-0.06524313568589987,-0.5093339285505333,7.184218515991409,1.2441422939300537
70,-0.02077645388988056,-0.5825660055828517,4.471584591724263,1.901906132698059
71,-0.08619294365340764,-0.457841930670697,15.312206744149453,2.146209239959717
72,0.07991260477617919,-0.6136258297244382,2.8677752679954356,2.6330621242523193
73,0.26405088114374375,-0.7594407195395863,3.5260276897397946,2.127593517303467
74,0.37516220610105466,-0.7390184763003189,5.583914631144849,2.60408616065979
75,0.1765566997051961,-0.7179135132364004,6.206063676892227,1.1379846334457397
76,0.019959020767266897,-0.5879231386085783,2.8917131313591455,0.7916163206100464
77,-0.027555754947581477,-0.5809973747643699,8.12366179943932,1.022431492805481
78,-0.02022766650996293,-0.5926144707208053,5.064161221993577,0.8709316849708557
79,-0.04779073575161116,-0.5710613919975003,4.606362359317797,1.0878970623016357
80,0.05050014606322738,-0.5502361030920123,3.726502497034342,0.9148237109184265
81,0.05815209577646965,-0.560473024523804,3.773822510410642,0.9601653218269348
82,0.08138629348445017,-0.5517395935039916,4.008116449673797,2.1566452980041504
83,0.017813932753589397,-0.5200268975772354,5.304178309850375,1.0777531862258911
84,0.0370016357449135,-0.5050153046825564,3.820062112134294,1.1474326848983765
85,0.1192731498532831,-0.5295822777859598,1.0857620033311017,1.7860801219940186
86,0.10658570385898274,-0.6191094733797058,0.9954591310030494,0.9455417394638062
87,0.08649330091273788,-0.5553623374527413,0.4879137744296599,2.1090452671051025
88,0.04115999896111793,-0.5549948266280403,1.803001830156157,0.8534860014915466
89,0.15596607552123712,-0.6485937353424269,1.3062158518161926,1.0068129301071167
90,0.17533941135079859,-0.5302961060934553,2.2137856644982605,2.2849795818328857
91,0.03479317476963874,-0.5002118881644835,2.5310641338553173,2.8043079376220703
92,0.10351612559065229,-0.4698993349263631,2.8009227555286227,1.438599705696106
93,0.04943252495431323,-0.6068404709526586,1.664720725420933,0.7571330666542053
94,0.14178585589825335,-0.4704345261203321,1.5180387389387158,0.755607545375824
95,0.1270494697483629,-0.6015923899461485,1.2589095817515596,1.225019931793213
96,0.1292915582934069,-0.5791510312028542,1.4115404210890479,1.9406514167785645
97,0.034820209245300146,-0.5315836344071608,1.0178958673995449,1.443028211593628
98,0.0035367558882947476,-0.503328554174859,2.8872565254547093,0.8291740417480469
99,0.027403108953638775,-0.5477787529021223,2.069887346554808,0.853906512260437
100,0.15510824485236283,-0.5484670216225982,3.865788180803751,1.517241358757019
101,-0.043516637734222666,-0.5618756470515427,3.4127881998158838,1.123131513595581
102,-0.16846987332384925,-0.5621450480166543,8.319334970318002,1.175459623336792
103,-0.015433159810657748,-0.59577792311853,6.060112221120954,1.8531073331832886
104,0.04170153106309198,-0.5789604620395457,4.018102769393933,1.0291054248809814
105,0.1594837914665772,-0.6179296165803277,4.015110746713892,1.1898356676101685
106,0.11903306320675579,-0.5845594814092213,2.4595146704884807,1.1782079935073853
107,0.12912426966494384,-0.6523193842366174,2.947812248023522,1.234313726425171
108,0.04398333628807467,-0.663863152326048,2.6629661512289484,0.9532943367958069
109,0.11049839488110946,-0.5703337781045327,1.8326163262057134,0.8790937662124634
110,0.10313335180619884,-0.5180957083330505,2.027381698125553,1.7040700912475586
111,0.1226724707650256,-0.46409605133945586,1.3731174592151287,1.0877524614334106
112,0.11471837175800774,-0.5340147999045648,1.8210346668293487,1.197604775428772
113,0.06164925859026324,-0.6560307346238768,1.3388344387098317,1.790838599205017
114,0.07753755395644747,-0.6123107944046045,1.2414076925306805,0.8257918357849121
115,0.02133916457552396,-0.5027783136256646,2.1333189181248797,1.3283618688583374
116,0.030157386163682912,-0.6051527833496924,5.186837237944289,0.7185925841331482
117,0.05835337723813497,-0.529308323057731,3.137298425356753,1.5845860242843628
118,0.08957062596592846,-0.6244434928379196,2.6428792554484914,1.8885140419006348
119,0.1026575439855366,-0.5384987389102407,4.963890228403214,1.141884446144104
120,0.06098976410180519,-0.5073711028515248,2.482348429692647,0.8878082036972046
121,0.06424033883936472,-0.5893045024509397,1.917954867405299,1.585841178894043
122,0.07598680254057477,-0.5277765064941053,4.1602097802385085,1.320540428161621
123,0.0005224781779659465,-0.5854120719503257,4.9693996404038785,1.3947244882583618
124,0.006493360633468822,-0.5981738947554833,2.9936963062006474,1.0814701318740845
125,0.0689829854482098,-0.5927683034798662,3.4466164990656667,1.168086051940918
126,0.15936944940467868,-0.5451461850081635,2.5458120179401376,2.004502534866333
127,0.036709568152708746,-0.56132453801348,2.87625725115638,1.7308748960494995
128,0.018523454296554505,-0.5091059683427027,4.157065758291759,0.7000875473022461
129,0.06037886850273128,-0.6627048585915456,2.1645594599563402,0.8972399830818176
130,0.03067379061966442,-0.48789254982628205,1.8265719162949554,1.2822095155715942
131,0.02402690725534952,-0.6209839393518662,3.0614207219075618,1.0947989225387573
132,0.034507082154832995,-0.6041524050609538,3.5806362307510238,1.860013484954834
133,0.07729201710915354,-0.4577552774519885,1.404325877867029,1.1159508228302002
134,0.11963298563735532,-0.6782480415359626,1.5072838662969317,1.6685614585876465
135,0.11020643785915177,-0.6001274291057773,1.4606870186671361,0.8402013182640076
136,0.02515531261218925,-0.6151706289867039,4.61361154812545,0.7227175831794739
137,0.025254120952140843,-0.5594673739976427,2.724975370707493,1.233206868171692
138,0.044328371147962925,-0.5535029794911072,2.045735201916683,0.8744416236877441
139,0.09316403504477594,-0.5037066606095463,1.529855804030113,1.8994947671890259
140,0.06425494142005209,-0.41417077749080006,1.4991713098297985,1.2108241319656372
141,0.04391866519178031,-0.5285562078109578,1.1128535186959774,1.2664762735366821
142,0.06658548080872659,-0.5297572660219513,1.157135758765347,1.4627840518951416
143,0.0955374755885128,-0.5083298921271365,1.2457800853776944,1.0599693059921265
144,-0.05001819131234565,-0.5229072524803576,2.1669889528330244,1.3945527076721191
145,0.11393085610325135,-0.49023312212844916,1.93413926168217,1.1349142789840698
146,0.040703134855664055,-0.4427627192575144,2.6455912576360454,1.5776400566101074
147,0.1381202885237644,-0.546419261975306,2.451949664203069,1.0947959423065186
148,0.10124101523196627,-0.5271795079715667,1.6975904862645121,2.570977210998535
149,0.14139019499829708,-0.5689753846395886,1.0573473480417208,1.2462924718856812
150,0.12123698430510364,-0.47797630834367033,2.8426237514929724,3.2814950942993164
151,0.08352605502738,-0.5384264539952788,3.915530288852781,1.1687744855880737
152,0.18630381443978863,-0.6047974428944516,1.6118174980557527,1.463090181350708
153,0.20634847704259884,-0.5880495256975374,2.140073326702763,1.040094017982483
154,0.21958921836613438,-0.5525341013650534,1.8828612440518029,0.8150505423545837
155,0.10078149138859341,-0.4963231440225615,1.4737062322810157,1.262241244316101
156,0.0500548678171855,-0.5262968760780474,4.844698516333058,1.6776366233825684
157,0.025090286416172787,-0.5321718849426669,2.685756786222219,0.8921027779579163
158,0.10197426137118176,-0.49531594594636336,2.224598490501931,1.4180456399917603
159,0.15000360850002797,-0.4846263027755916,2.7377491901249624,0.8194618821144104
160,0.06022641798435281,-0.4930508571424699,2.8991634737348786,1.1351115703582764
161,0.07530608887634388,-0.43330167729923186,2.0083349947409284,1.2000362873077393
162,0.09425891827238377,-0.5197848588940105,1.8286615917503743,1.6288859844207764
163,0.125011292118001,-0.5085192920132406,2.7454665272352914,1.7784857749938965
164,0.12012645299752586,-0.49753622829896493,1.4905716359359762,1.634995698928833
165,0.1043272230338404,-0.5306530163029021,3.2030644538468835,1.457909107208252
166,0.14042110213160874,-0.51651594955451,1.9440269664226004,2.290364980697632
167,0.16610957634496487,-0.5453109840918661,0.7468376879030639,1.1467705965042114
168,0.10614873782866191,-0.5608571837913332,0.7988178417026844,0.8192017674446106
169,0.13308306061906727,-0.5685114842632195,0.8093264727982626,0.9801886081695557
170,0.16303918918679264,-0.47408813045196974,0.630468257524941,1.3050345182418823
171,0.19189152149071662,-0.5357193862372769,1.1237101854245404,1.4096745252609253
172,0.1576061670936045,-0.45408320140298747,1.4305390216107183,1.0049761533737183
173,0.07356336192238677,-0.4928319300922075,2.0505171291224897,1.7665762901306152
174,0.09411946497584311,-0.4772314035450138,3.223273149991521,1.1026251316070557
175,0.10904066564744916,-0.5515654835092536,3.6598047086518704,1.1523830890655518
176,0.07594507809214324,-0.41732752190900757,4.6184511016260545,1.4364842176437378
177,0.1577564796610525,-0.5084193670991368,2.6716371831620207,1.8741050958633423
178,0.21536949706101072,-0.5122751004186586,2.088795247330868,0.8669665455818176
179,0.14477106253252445,-0.4897392588741101,1.3516391630003073,0.9314388036727905
180,0.18684319606521185,-0.5421430947418064,2.2381210342033553,1.7107434272766113
181,0.15907307211362443,-0.5554613371466856,2.8936028084517376,0.8137715458869934
182,0.15310853180312434,-0.6075749412176585,1.8636116577752553,0.8526031374931335
183,0.18011143173246244,-0.5321896517675162,5.00702789283526,1.0489164590835571
184,0.20483159357176936,-0.5439818247131069,1.3722616156670429,1.2974313497543335
185,0.17004813425295467,-0.5703275679192987,1.136987513516118,1.0283981561660767
186,0.15223780228028172,-0.47251717566977763,0.9663198529227431,1.4485721588134766
187,0.16412998974931606,-0.5105225607810161,2.1899111657296917,1.070383071899414
188,0.12664307620471577,-0.5415885103844644,3.455073101534273,1.4990342855453491
189,0.21498954806954018,-0.6454456446642667,1.178600038688051,0.8779552578926086
190,0.17689888887750993,-0.496868225566826,1.4581480742924153,0.8204869627952576
