iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator,mmd_linear_n5000,mmd_poly_n5000,mmd_rbf_n5000
0,0.8912422424212999,-0.4564387337284893,6.8487215459729,14.413982391357422,79.14758371197263,32485.428626168454,1.0000803505691611
1,2.166863143828863,-4.231030355756182,17.904652232283123,11.419937133789062,,,
2,3.32171067723899,-7.27498250784707,32.19523622725416,14.395788192749023,,,
3,1.290476517216078,-8.019182868464064,227.26159559633552,9.911182403564451,,,
4,-1.2017822837978294,-9.740924414214554,23.04342565138292,9.338456153869627,,,
5,-1.478495290018769,-10.11938830272982,56.051250773274326,7.302364826202393,,,
6,-1.4418670721259774,-10.66476496149908,28.760149059744347,7.467679023742676,,,
7,0.1163353409465688,-10.005336633918876,35.80734187468938,7.937222480773926,,,
8,2.3520558858746505,-10.263923108513916,29.625936014059786,10.253684997558594,,,
9,-0.5310672837768274,-11.306151685345236,42.75704504596397,13.653762817382812,,,
10,0.0023967486633053,-10.66433482790802,28.33342582689784,8.534859657287598,,,
11,-0.5127507889356041,-10.907664096325234,34.69409503979345,9.649856567382812,,,
12,-0.704011238467503,-10.132332529063374,16.349809494244802,18.610532760620117,,,
13,-0.3888783770317592,-10.873056661676063,23.273406373643827,16.9789981842041,,,
14,-0.8751242871801128,-10.747816055061516,42.832985269186466,10.201787948608398,,,
15,0.8249674907195803,-11.985095846392204,20.23257569665575,12.958723068237305,,,
16,0.0295882871058259,-11.189692846809436,17.192797550591226,9.809664726257324,,,
17,-0.5514352040941202,-10.930035389114284,10.813333591376104,9.730180740356444,,,
18,-0.6960038124449083,-11.711051796988109,15.261416282903406,8.74450397491455,,,
19,1.585362241935186,-11.095373917031097,25.926852206426897,11.555848121643066,,,
20,-1.4213173784454711,-10.592293832187302,28.037710805541774,10.851344108581545,,,
21,-2.365577396574132,-10.665129225002651,32.253920826182224,7.889889717102051,,,
22,-1.2419881147273055,-10.44071871370807,37.1306490207887,7.880334854125977,,,
23,-1.3525011379597935,-9.86462550645421,30.05169752078069,6.04000186920166,,,
24,1.4648847419513698,-9.02849221464343,31.684179489536195,7.007445335388184,,,
25,-2.5285781549538564,-9.6761494000955,26.742871346472693,8.167781829833984,,,
26,-2.2869055767669657,-9.835299277700402,27.428621262757417,7.74313497543335,,,
27,1.2454382252153555,-8.69545804373713,42.40814960676408,9.559621810913086,,,
28,-1.113179389948978,-8.785416896264584,25.526861840861752,8.327510833740234,,,
29,-1.2654864322477155,-9.37204903733099,47.547417898360095,9.62978172302246,,,
30,1.4667657418262574,-9.418302054388889,46.9498065096784,8.267172813415527,,,
31,-0.6844606972964442,-9.205602065664948,22.9463122469333,4.905988693237305,,,
32,-0.2074983957007715,-9.426365544594676,32.5648803488925,11.504640579223633,,,
33,-2.323269947846923,-8.88750789369132,36.100006692596125,6.199577331542969,,,
34,-0.8345030877248659,-8.11874107564838,30.87549666531763,16.695903778076172,,,
35,1.3342781732879012,-8.283286277362505,29.83239700372098,9.765766143798828,,,
36,1.2390259515833142,-7.875073485198143,44.44129073791391,8.86888599395752,,,
37,-1.680013831500065,-7.913979628246174,31.419745576263576,7.326632499694824,,,
38,-1.3401613460552873,-8.060839638543479,27.208667075968435,6.869853496551514,,,
39,0.5200910155609514,-8.219787049923983,23.52454230755729,14.280052185058594,,,
40,-0.5596945522494594,-7.821466927845899,25.107892681610696,10.602107048034668,,,
41,0.5842757377257108,-7.349271130608516,36.11034081253338,11.374534606933594,,,
42,-1.8924106332822663,-7.401182043089968,30.98802668385428,10.0603666305542,,,
43,2.46179496553296,-7.00829299760598,33.57031697626957,11.137717247009276,,,
