iteration,loss_generator,loss_discriminator,grad_mag_generator,grad_mag_discriminator,mmd_linear_n5000,mmd_poly_n5000,mmd_rbf_n5000
0,25.836308766077693,-20.0273614151451,11.724331335771998,31.644886016845703,220.68071805861763,90681.2249792911,0.02444447111288805
1,30.11944523507598,-19.68647713789352,11.59283861459622,32.4886589050293,,,
2,18.60517053946371,-19.138797337446192,8.365583460780908,33.59229278564453,,,
3,16.702223118755747,-18.574689569745484,8.056160461270176,32.24031066894531,,,
4,21.25232102946525,-18.906112726815746,8.923716153623193,13.240711212158203,,,
5,18.611275895645345,-17.25562592491531,9.061847464763796,14.941529273986816,,,
6,18.519827582793575,-16.741082176409442,9.289468308886024,17.667282104492188,,,
7,16.981235326542006,-15.817727741436723,8.39323637954882,24.4581298828125,,,
8,13.443262904576365,-15.524045714740792,6.681400561157193,18.962949752807617,,,
9,15.593178984133854,-15.527848956803506,6.885014884078338,10.648329734802246,,,
10,8.176912074566342,-14.70832900005113,5.277264330670958,22.754562377929688,,,
11,13.432906931755756,-14.829861239598628,7.436983907495277,14.06182861328125,,,
12,8.9230836994633,-14.961071180477528,6.34861585610447,15.725992202758787,,,
13,13.035932754228014,-14.77336125336414,8.779162384810947,9.266960144042969,,,
14,10.89928450453784,-14.55166398670634,6.753953926295071,12.071747779846191,,,
15,13.293489850319098,-14.5536902665059,7.98221806789047,8.122271537780762,,,
16,14.52444626414198,-14.730912532916925,10.992665752622946,15.216002464294434,,,
17,12.291959310622444,-14.772925229698536,10.9519785924156,9.62294578552246,,,
18,13.660442120559894,-14.099325542330458,9.44261081668185,17.81261444091797,,,
19,10.2271488129286,-14.029530533415269,7.973516504222653,17.576316833496094,,,
20,11.1182768040143,-14.203169384084166,8.811085751649449,8.739945411682129,,,
21,10.919395905090113,-13.732536753601584,8.587587046741971,18.32709503173828,,,
22,11.492330848301862,-14.322656379758554,7.910649327558644,12.299356460571287,,,
23,12.640265666000968,-13.976582141146078,8.442672730233252,14.0064115524292,,,
24,13.12096722240392,-13.906126667830192,9.79279675428318,14.593461036682127,,,
25,9.758388508906537,-14.004796526474788,9.320121776025577,13.618318557739258,,,
26,8.59865029576598,-14.215621996996653,7.866456849407873,12.210623741149902,,,
27,10.70369182109143,-14.091024415359204,7.696042012599089,11.172277450561523,,,
28,12.412495598426686,-13.930806517588636,8.073857888860454,14.172879219055176,,,
29,11.34064067681139,-13.80994157149972,9.806909816327092,17.888805389404297,,,
30,12.889997880402827,-14.01469943140888,9.921367798260285,11.125611305236816,,,
31,10.500210561336353,-13.708759387281235,10.555416289314554,23.169944763183594,,,
32,12.076095521042667,-14.313666955694329,8.524551569641464,16.43769645690918,,,
33,12.1922032482705,-13.757244023973168,9.500391067283232,17.864717483520508,,,
34,10.011287804608177,-13.992730819099112,8.558964720113787,12.218300819396973,,,
35,10.615406195948248,-14.278412926595994,8.808332958615344,9.498977661132812,,,
36,10.655459270841693,-13.98352511852963,8.036258815871484,10.321732521057127,,,
37,9.061414688695898,-14.06254968530363,8.76066017251127,16.264371871948242,,,
38,10.618460546822632,-14.276378903553898,8.539898959505667,6.623403072357178,,,
39,11.104166937871986,-13.865013202038847,10.9690010592437,15.646885871887209,,,
40,11.12753826776636,-14.195982620593576,11.061793517114088,20.343774795532227,,,
41,13.392606357821002,-14.120062897607172,10.067367812374858,9.465665817260742,,,
42,12.48920398292934,-13.46957999286699,9.865914019576328,26.507810592651367,,,
43,11.365630502984605,-13.889746249062869,8.599729178492137,14.170467376708984,,,
44,10.587391767309896,-14.192654873195725,9.412833697161991,6.8741302490234375,,,
45,10.506620836034235,-14.052478970233253,9.551211338425563,9.396225929260254,,,
46,8.90688018332671,-13.889283949400584,9.509116767952468,9.997793197631836,,,
47,8.554473041021144,-13.739620048371242,8.646194520902547,18.246990203857425,,,
48,11.540175498109342,-14.14094596243963,10.0455927908511,11.06999969482422,,,
49,9.134920810970288,-14.090839849470344,9.224530499679702,16.538599014282227,,,
50,10.516261587798567,-13.993206397027423,9.385321883597328,10.623210906982422,,,
51,11.915154898312736,-13.31294995538422,10.94219885803292,25.044042587280273,,,
52,10.4761222970131,-14.172415555991677,11.89938386813204,12.817420959472656,,,
53,10.39768526564442,-14.15210959320358,8.845895219805747,9.683305740356444,,,
54,9.676093971473236,-13.827763322188549,7.839496676138243,12.00111198425293,,,
55,10.938449112295936,-13.894087527335351,8.44585053230367,6.976343631744385,,,
56,9.940576245793569,-13.782753762200327,8.629853410830345,12.629701614379885,,,
57,9.74230386827936,-13.846319211728634,8.93990482794779,12.417562484741213,,,
58,11.257465798611824,-13.81816685395501,9.769536253703292,13.74539566040039,,,
59,9.969497261703657,-13.952321165960337,10.484031159852613,10.46568202972412,,,
60,9.916955518445912,-13.850304373150424,10.05085823224366,11.174236297607422,,,
61,8.336436073239001,-14.193877150585346,8.545649979276238,12.826693534851074,,,
62,8.03212808184521,-13.799751619088614,8.629307809416922,19.330631256103516,,,
63,11.182920699885916,-13.777170209805885,10.473249992383584,18.38037872314453,,,
64,10.233894037023934,-13.588370529618729,9.552630182311992,20.42026710510254,,,
65,11.35913368093552,-13.808460842059914,9.385889094606924,10.829676628112791,,,
66,10.747123910214436,-14.048205735930384,9.894478289557272,7.270796298980713,,,
67,11.17025226520795,-13.87699879002008,9.16726062422576,10.635971069335938,,,
68,7.774016513133603,-13.91268500508242,9.175880653923054,16.420333862304688,,,
69,9.65733313430048,-13.86491878796688,8.940749038091438,11.556124687194824,,,
70,9.399372312664834,-13.846001406164516,9.475682963975782,17.52427101135254,,,
71,9.27586332960809,-13.93321497988758,9.767343419470617,11.23758316040039,,,
72,8.57019880875921,-13.816623369105116,9.002126472375142,18.683536529541016,,,
73,9.388621289818651,-13.545675785896114,9.071966252326453,13.146655082702637,,,
74,8.87288687567466,-13.826445390305231,10.33535569961307,10.130329132080078,,,
75,8.390736250139993,-13.589557789525388,9.965480955557014,23.13831329345703,,,
76,9.35884754902595,-14.015294028312642,10.602040855532696,13.985455513000488,,,
77,9.674885016925252,-13.808950754404648,8.950745281311324,26.449872970581055,,,
78,7.682546038730776,-13.962647651712375,8.413114205811716,11.083748817443848,,,
79,10.329107755175627,-13.750273323213788,9.71286123475972,17.624263763427734,,,
80,8.980610779706799,-13.901792340475335,10.864381146247965,17.305591583251953,,,
81,9.29978789607462,-13.634119051649655,8.466340024984092,29.984418869018555,,,
82,9.067309204639589,-13.832642673235004,8.409127673844074,12.789630889892578,,,
83,10.32549581682905,-13.73234588989311,8.882801220498568,8.022394180297852,,,
84,9.638640658627452,-13.597856875190566,9.028243968593337,15.242475509643556,,,
85,9.754187833389562,-13.661411601347016,9.270146864446934,18.71357536315918,,,
86,9.03804660985714,-13.619046868372,9.095029903035377,14.01218318939209,,,
87,7.865858708049691,-13.753795350739653,8.911173664229928,20.62010955810547,,,
88,9.067190866647792,-13.784978165905038,9.132299247995173,9.707335472106934,,,
89,9.606229622855311,-13.650325835810378,10.358552270865076,17.709260940551758,,,
90,8.112277426166818,-13.918706159802325,9.419015774792152,11.078989028930664,,,
91,9.635092565413231,-13.986357324960446,10.53133731918417,10.389299392700195,,,
92,8.817275845862408,-14.198397670345102,11.388530596825918,16.29775619506836,,,
93,10.695670895286906,-14.006742247110436,11.104350895410992,14.161925315856934,,,
94,6.751373122522929,-14.210079033009247,11.609449402792997,19.456409454345703,,,
95,9.184889546263468,-14.06674569069339,10.426255898587897,12.792562484741213,,,
96,8.056929407498043,-13.873346054571153,9.37549835752276,15.684847831726074,,,
97,8.49762368641084,-13.736985812002953,7.659252867772794,16.595298767089844,,,
98,9.179462924400614,-13.746770361619754,8.330193631326846,8.952198028564453,,,
99,9.076805622334556,-13.762829833279673,10.05137144057936,9.029958724975586,,,
